model_name,gpu_name,seed,dataset,config_k,config_cap,run,type,cold_ms,cosine_ms,graph_ms,adaptive_ms,lru_sim_hit,cos_sim_hit,grp_sim_hit,adp_sim_hit,cold_n_tokens,cosine_n_tokens,graph_n_tokens,adaptive_n_tokens,flops_saved_cosine,flops_saved_graph,flops_saved_adaptive,embed_time_s,graph_build_time_s,adp_alpha_semantic,adp_beta_semantic,adp_alpha_structural,adp_beta_structural,adp_alpha_multihop,adp_beta_multihop
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,496,structural,101.967,59.709,67.018,69.5679,0,0,0,0,328,348,348,348,20833763328,20833763328,20833763328,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,497,semantic,71.7851,48.5734,50.4156,50.2282,0,1,1,1,204,260,306,306,11629363200,16108388352,16108388352,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,498,multi-hop,78.4742,42.6911,39.412,39.8841,0,1,0,0,361,288,361,361,14269022208,22419382272,22419382272,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,499,semantic,125.2975,40.6864,39.3612,45.8924,0,1,1,1,382,382,315,313,25103597568,17069875200,16853803008,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,500,structural,79.8953,55.7285,58.9246,65.8386,0,0,0,0,241,288,288,288,14269022208,14269022208,14269022208,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,501,multi-hop,46.4374,38.6102,40.0491,44.6135,0,1,1,0,172,9,11,258,13934592,20815872,11451138048,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,502,multi-hop,39.9898,39.688,39.5748,40.4183,0,0,0,0,132,290,290,290,14467891200,14467891200,14467891200,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,503,structural,96.4137,41.9629,43.417,42.5209,0,0,0,1,353,344,282,341,20357578752,13680672768,20004052992,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,504,structural,139.0985,54.5762,64.1149,41.2497,0,1,1,1,351,351,349,349,21194514432,20953669632,20953669632,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,505,multi-hop,75.4039,41.2297,40.7931,40.9439,0,0,0,0,319,319,319,319,17506148352,17506148352,17506148352,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
