model_name,gpu_name,seed,dataset,config_k,config_cap,run,type,cold_ms,cosine_ms,graph_ms,adaptive_ms,lru_sim_hit,cos_sim_hit,grp_sim_hit,adp_sim_hit,cold_n_tokens,cosine_n_tokens,graph_n_tokens,adaptive_n_tokens,flops_saved_cosine,flops_saved_graph,flops_saved_adaptive,embed_time_s,graph_build_time_s,adp_alpha_semantic,adp_beta_semantic,adp_alpha_structural,adp_beta_structural,adp_alpha_multihop,adp_beta_multihop
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,43,semantic,15.2428,0.0,0.0,0.0,0,1,1,1,5,128,171,84,2147483648,3832676352,924844032,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,44,multi-hop,30.5251,29.781,36.0441,32.753,0,0,0,0,130,386,386,310,19529203712,19529203712,12596019200,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,45,structural,22.5733,28.5952,20.9456,0.0,0,0,0,1,60,316,316,232,13088325632,13088325632,7054819328,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,46,structural,24.7704,29.5745,25.8935,0.0,0,0,0,1,124,380,380,380,18926796800,18926796800,18926796800,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,47,semantic,0.0,0.0,22.6264,0.0,1,1,0,1,10,226,247,128,6694633472,7996571648,2147483648,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,48,multi-hop,0.0,0.0,46.2131,33.8291,1,1,0,0,90,346,339,342,15691415552,15062925312,15330705408,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,49,structural,0.0,29.9295,34.8717,32.232,1,0,0,0,112,368,359,333,17750294528,16892690432,14534443008,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,50,multi-hop,22.9936,0.0,25.8115,23.0303,0,1,0,0,50,266,306,306,9274130432,12273057792,12273057792,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,51,structural,41.301,29.9432,34.8356,32.6099,0,0,0,0,91,281,347,322,10349576192,15782248448,13590069248,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,52,semantic,25.9461,0.0,14.9572,25.1243,0,1,0,0,66,322,322,322,13590069248,13590069248,13590069248,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,53,structural,24.0269,27.1925,17.7052,32.329,0,0,0,0,118,374,271,270,18333827072,9626058752,9555148800,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,54,structural,36.1441,0.0,0.0,0.0,0,1,1,1,114,370,361,369,17943756800,17081434112,17846894592,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,55,semantic,23.379,0.0,30.3094,31.4629,0,1,0,0,106,337,239,333,14885715968,7486963712,14534443008,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,56,multi-hop,25.7916,0.0,35.3359,38.5395,0,1,0,0,37,95,293,293,1182924800,11252400128,11252400128,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,57,structural,40.4464,29.2694,26.2429,25.9494,0,0,0,0,61,317,317,317,13171294208,13171294208,13171294208,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,58,multi-hop,33.6569,0.0,38.4968,29.8558,0,1,0,0,64,320,320,320,13421772800,13421772800,13421772800,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,59,semantic,28.6529,37.5997,29.2466,40.3044,0,0,0,0,104,360,360,360,16986931200,16986931200,16986931200,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,60,semantic,30.0738,0.0,31.7131,0.0,0,1,0,1,102,358,353,342,16798711808,16332750848,15330705408,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,61,structural,29.2538,61.0281,27.6418,0.0,0,0,0,1,101,307,357,329,12353404928,16704995328,14187364352,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,62,semantic,80.5234,0.0,20.5149,19.1045,0,1,0,0,5,10,132,10,13107200,2283798528,13107200,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,63,multi-hop,31.3428,26.2673,0.0,0.0,0,0,1,1,98,354,354,354,16425418752,16425418752,16425418752,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,64,multi-hop,38.2375,0.0,30.07,31.953,0,1,0,0,113,362,369,369,17176199168,17846894592,17846894592,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,65,multi-hop,40.4795,32.0604,41.8027,17.0965,0,0,0,0,118,374,271,270,18333827072,9626058752,9555148800,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,66,multi-hop,32.0008,32.6993,32.1043,0.0,0,0,0,1,42,283,298,298,10497425408,11639717888,11639717888,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,67,semantic,27.0379,0.0,32.6252,26.0017,0,1,0,0,104,325,317,336,13844480000,13171294208,14797504512,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,68,structural,27.9706,25.1308,41.3759,30.3907,0,0,0,0,57,313,313,313,12840992768,12840992768,12840992768,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,69,multi-hop,26.5823,0.0,0.0,0.0,0,1,1,1,61,317,317,317,13171294208,13171294208,13171294208,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,70,structural,46.2818,37.0799,25.825,0.0,0,0,0,1,104,360,360,360,16986931200,16986931200,16986931200,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,71,multi-hop,33.8935,31.682,37.3917,19.4209,0,0,0,0,97,353,353,353,16332750848,16332750848,16332750848,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,72,semantic,26.2551,0.0,25.0398,32.1809,0,1,0,0,125,381,381,381,19026542592,19026542592,19026542592,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,73,multi-hop,25.4783,16.2612,49.1022,39.7124,0,0,0,0,32,264,263,263,9135194112,9066119168,9066119168,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,74,multi-hop,25.5772,25.0283,0.0,0.0,0,0,1,1,9,265,265,265,9204531200,9204531200,9204531200,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,75,structural,33.3894,22.4292,23.5528,0.0,0,0,0,1,102,358,358,358,16798711808,16798711808,16798711808,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,76,multi-hop,25.0421,0.0,0.0,24.0653,0,1,1,0,58,250,314,314,8192000000,12923174912,12923174912,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,77,semantic,27.3307,0.0,31.5427,23.9255,0,1,0,0,105,361,361,361,17081434112,17081434112,17081434112,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,78,semantic,28.7942,0.0,23.9783,25.1502,0,1,0,0,97,353,353,353,16332750848,16332750848,16332750848,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,79,semantic,43.9021,0.0,36.7191,0.0,0,1,0,1,113,369,361,369,17846894592,17081434112,17846894592,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,80,structural,28.6495,0.0,0.0,0.0,0,1,1,1,101,357,357,306,16704995328,16704995328,12273057792,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,81,multi-hop,23.2279,26.7933,24.918,0.0,0,0,0,1,64,320,320,320,13421772800,13421772800,13421772800,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,82,multi-hop,27.0393,23.5101,28.1695,0.0,0,0,0,1,100,356,356,315,16611540992,16611540992,13005619200,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,83,structural,34.6273,32.2398,25.8264,0.0,0,0,0,1,102,358,358,358,16798711808,16798711808,16798711808,5.571,0.024,0.9,0.1,0.35,0.65,0.35,0.65
