model_name,gpu_name,seed,dataset,config_k,config_cap,run,type,cold_ms,cosine_ms,graph_ms,lru_sim_hit,cos_sim_hit,grp_sim_hit,cold_n_tokens,cosine_n_tokens,graph_n_tokens,flops_saved_cosine,flops_saved_graph,embed_time_s,graph_build_time_s
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,87,multi-hop,64.06,0.0,0.0,0,1,1,119,375,375,73728000000,73728000000,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,88,multi-hop,43.2191,40.0927,0.0,0,0,1,89,345,345,62403379200,62403379200,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,89,multi-hop,49.1811,0.0,30.3988,0,1,0,89,345,345,62403379200,62403379200,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,90,semantic,54.9164,0.0,28.0241,0,1,0,115,371,371,72163524608,72163524608,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,91,multi-hop,0.0,0.0,0.0,1,1,1,124,380,380,75707187200,75707187200,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,92,semantic,46.2945,0.0,33.9876,0,1,0,10,266,266,37096521728,37096521728,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,93,semantic,0.0,0.0,0.0,1,1,1,97,353,353,65331003392,65331003392,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,94,semantic,47.3899,0.0,0.0,0,1,1,119,375,375,73728000000,73728000000,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,95,semantic,38.6267,0.0,0.0,0,1,1,114,370,370,71775027200,71775027200,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,96,multi-hop,0.0,49.5581,62.2849,1,0,0,106,362,362,68704796672,68704796672,8.615,0.03
google/gemma-3-1b-it,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,8,16,97,structural,0.0,32.2456,0.0,1,0,1,124,380,380,75707187200,75707187200,8.615,0.03
