model_name,gpu_name,seed,dataset,config_k,config_cap,run,type,cold_ms,cosine_ms,graph_ms,lru_sim_hit,cos_sim_hit,grp_sim_hit,cold_n_tokens,cosine_n_tokens,graph_n_tokens,flops_saved_cosine,flops_saved_graph,embed_time_s,graph_build_time_s
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,460,structural,37.983,44.3529,46.2775,0,0,0,102,358,358,44096618496,44096618496,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,461,semantic,64.3272,0.0,74.1429,0,1,0,104,360,360,44590694400,44590694400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,462,structural,60.0764,72.8564,0.0,0,0,1,94,350,350,42147840000,42147840000,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,463,semantic,61.8976,0.0,0.0,0,1,1,80,336,336,38843449344,38843449344,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,464,multi-hop,43.6086,49.4774,48.9215,0,0,0,174,430,430,63617433600,63617433600,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,465,semantic,63.1913,0.0,76.228,0,1,0,95,351,351,42389028864,42389028864,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,466,semantic,62.5571,0.0,0.0,0,1,1,105,361,361,44838764544,44838764544,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,467,structural,0.0,75.6822,75.338,1,0,0,92,348,348,41667526656,41667526656,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,468,structural,37.9798,48.0052,0.0,0,0,1,87,343,343,40478785536,40478785536,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,469,multi-hop,38.8154,49.0607,46.4952,0,0,0,73,329,329,37241831424,37241831424,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,470,multi-hop,64.9515,0.0,0.0,0,1,1,104,360,360,44590694400,44590694400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,471,structural,0.0,70.0081,71.6712,1,0,0,79,335,335,38612582400,38612582400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,472,multi-hop,58.576,0.0,0.0,0,1,1,93,349,349,41907339264,41907339264,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,473,semantic,0.0,0.0,73.0541,1,1,0,91,347,347,41428402176,41428402176,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,474,multi-hop,93.7743,0.0,99.4122,0,1,0,107,363,363,45336969216,45336969216,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,475,multi-hop,61.6937,0.0,0.0,0,1,1,114,370,370,47102361600,47102361600,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,476,multi-hop,61.2529,72.0914,71.2251,0,0,0,78,334,334,38382403584,38382403584,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,477,multi-hop,67.0083,59.6867,56.907,0,0,0,92,348,348,41667526656,41667526656,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,478,structural,55.4004,57.8418,52.5645,0,0,0,39,295,295,29942169600,29942169600,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,479,structural,71.0906,0.0,0.0,0,1,1,122,378,378,49161240576,49161240576,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,480,semantic,0.0,0.0,68.6469,1,1,0,49,305,305,32006553600,32006553600,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,481,multi-hop,61.2116,72.3972,76.0806,0,0,0,5,155,261,8266137600,23437983744,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,482,structural,61.4402,77.6159,0.0,0,0,1,91,347,347,41428402176,41428402176,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,483,structural,63.8903,75.4577,72.1226,0,0,0,106,362,362,45087522816,45087522816,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,484,multi-hop,46.8079,0.0,55.4737,0,1,0,26,282,282,27361345536,27361345536,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,485,multi-hop,43.5075,49.1947,50.3561,0,0,0,121,377,377,48901472256,48901472256,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,486,multi-hop,64.9082,0.0,0.0,0,1,1,118,374,374,48126296064,48126296064,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,487,semantic,47.1791,0.0,0.0,0,1,1,4,175,260,10536960000,23258726400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,488,multi-hop,66.3919,0.0,0.0,0,1,1,105,361,361,44838764544,44838764544,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,489,multi-hop,67.4156,0.0,0.0,0,1,1,102,358,358,44096618496,44096618496,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,490,structural,36.1616,47.3077,44.8459,0,0,0,35,291,291,29135683584,29135683584,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,491,structural,64.2327,77.4089,79.9302,0,0,0,102,358,358,44096618496,44096618496,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,492,structural,44.8879,53.131,51.9461,0,0,0,64,320,320,35232153600,35232153600,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,493,multi-hop,61.5798,0.0,0.0,0,1,1,70,326,326,36565745664,36565745664,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,494,multi-hop,58.2464,0.0,0.0,0,1,1,25,281,281,27167637504,27167637504,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,495,structural,47.4527,48.1091,54.7644,0,0,0,2,20,127,137625600,5549408256,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,496,structural,62.1533,76.1311,79.4183,0,0,0,90,346,346,41189965824,41189965824,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,497,semantic,53.0169,0.0,0.0,0,1,1,51,307,307,32427687936,32427687936,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,498,multi-hop,38.3017,0.0,45.0473,0,1,0,104,360,360,44590694400,44590694400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,499,semantic,68.56,0.0,0.0,0,1,1,120,376,376,48642392064,48642392064,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,500,structural,55.2633,77.9836,77.6556,0,0,0,33,289,289,28736569344,28736569344,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,501,multi-hop,44.7448,0.0,0.0,0,1,1,3,22,56,166526976,1078984704,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,502,multi-hop,44.9131,51.828,52.5045,0,0,0,35,291,291,29135683584,29135683584,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,503,structural,63.8549,56.9243,62.672,0,0,0,98,354,354,43116724224,43116724224,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,504,structural,76.866,0.0,0.0,0,1,1,93,349,349,41907339264,41907339264,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,505,multi-hop,37.4871,49.3679,50.5188,0,0,0,60,316,316,34356854784,34356854784,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,506,multi-hop,68.7916,0.0,0.0,0,1,1,156,412,412,58402799616,58402799616,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,507,multi-hop,65.1829,71.9084,0.0,0,0,1,129,385,385,50998886400,50998886400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,508,structural,39.024,49.4634,0.0,0,0,1,53,309,309,32851574784,32851574784,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,509,structural,68.1759,0.0,0.0,0,1,1,120,376,376,48642392064,48642392064,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,510,semantic,62.9415,0.0,0.0,0,1,1,79,335,335,38612582400,38612582400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,511,structural,68.1801,0.0,0.0,0,1,1,119,375,375,48384000000,48384000000,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,512,multi-hop,54.4851,68.3818,76.3692,0,0,0,6,126,262,5462360064,23617929216,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,513,multi-hop,53.8265,72.501,0.0,0,0,1,17,273,273,25642745856,25642745856,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,514,multi-hop,56.9738,72.045,71.5919,0,0,0,78,334,334,38382403584,38382403584,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,515,structural,56.5806,73.9769,73.7477,0,0,0,21,277,277,26399686656,26399686656,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,516,multi-hop,65.4353,0.0,0.0,0,1,1,123,379,379,49421697024,49421697024,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,517,multi-hop,59.9681,0.0,70.3123,0,1,0,115,371,371,47357313024,47357313024,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,518,multi-hop,61.0299,0.0,0.0,0,1,1,99,355,355,43360665600,43360665600,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,519,structural,54.9773,0.0,0.0,0,1,1,24,280,280,26974617600,26974617600,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,520,semantic,52.2157,0.0,0.0,0,1,1,119,375,375,48384000000,48384000000,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,521,structural,40.5087,48.9762,0.0,0,0,1,124,380,380,49682841600,49682841600,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,522,multi-hop,60.9764,73.0004,0.0,0,0,1,86,342,342,40243101696,40243101696,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,523,semantic,0.0,0.0,0.0,1,1,1,51,307,307,32427687936,32427687936,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,524,multi-hop,51.4716,55.3738,54.3479,0,0,0,115,371,371,47357313024,47357313024,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,525,semantic,62.2258,0.0,0.0,0,1,1,79,335,335,38612582400,38612582400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,526,multi-hop,0.0,0.0,0.0,1,1,1,64,320,320,35232153600,35232153600,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,527,semantic,45.4418,0.0,55.4736,0,1,0,28,284,284,27750825984,27750825984,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,528,semantic,65.8197,0.0,0.0,0,1,1,111,367,367,46341636096,46341636096,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,529,structural,58.1117,75.0429,0.0,0,0,1,48,304,304,31797018624,31797018624,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,530,semantic,63.497,0.0,70.7195,0,1,0,98,354,354,43116724224,43116724224,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,531,structural,86.6121,0.0,0.0,0,1,1,86,342,342,40243101696,40243101696,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,532,multi-hop,64.1796,0.0,0.0,0,1,1,104,360,360,44590694400,44590694400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,533,semantic,66.7935,0.0,78.5095,0,1,0,116,372,372,47612952576,47612952576,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,534,multi-hop,0.0,0.0,0.0,1,1,1,127,383,383,50470404096,50470404096,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,535,multi-hop,60.6232,0.0,0.0,0,1,1,93,349,349,41907339264,41907339264,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,536,multi-hop,61.6123,76.8369,76.6252,0,0,0,65,321,321,35452698624,35452698624,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,537,structural,50.7914,78.1194,0.0,0,0,1,8,264,264,23979884544,23979884544,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,538,multi-hop,51.1351,0.0,58.0405,0,1,0,104,360,360,44590694400,44590694400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,539,multi-hop,0.0,0.0,70.2272,1,1,0,49,305,305,32006553600,32006553600,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,540,multi-hop,63.534,0.0,0.0,0,1,1,88,344,344,40715157504,40715157504,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,541,multi-hop,67.2683,0.0,0.0,0,1,1,119,375,375,48384000000,48384000000,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,542,structural,68.9061,77.0319,73.5495,0,0,0,131,387,387,51530121216,51530121216,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,543,semantic,63.302,0.0,0.0,0,1,1,109,365,365,45837926400,45837926400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,544,structural,64.4484,0.0,0.0,0,1,1,107,363,363,45336969216,45336969216,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,545,multi-hop,52.9094,0.0,0.0,0,1,1,114,370,370,47102361600,47102361600,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,546,structural,47.7234,63.57,53.4151,0,0,0,120,376,376,48642392064,48642392064,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,547,multi-hop,48.9444,0.0,0.0,0,1,1,3,19,21,124207104,151732224,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,548,multi-hop,57.0513,0.0,0.0,0,1,1,64,320,320,35232153600,35232153600,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,549,multi-hop,59.9624,75.5232,76.709,0,0,0,37,293,293,29537550336,29537550336,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,550,multi-hop,59.8068,74.2611,0.0,0,0,1,65,321,321,35452698624,35452698624,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,551,semantic,64.4977,0.0,73.2733,0,1,0,91,347,347,41428402176,41428402176,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,552,structural,38.7132,46.173,46.631,0,0,0,80,336,336,38843449344,38843449344,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,553,semantic,54.4515,0.0,0.0,0,1,1,58,314,314,33923334144,33923334144,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,554,multi-hop,79.9405,0.0,0.0,0,1,1,48,304,304,31797018624,31797018624,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,555,semantic,61.8376,0.0,0.0,0,1,1,114,370,370,47102361600,47102361600,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,556,multi-hop,38.6861,0.0,0.0,0,1,1,64,320,320,35232153600,35232153600,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,557,multi-hop,59.5544,79.9853,73.4213,0,0,0,39,295,295,29942169600,29942169600,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,558,structural,50.8389,53.57,0.0,0,0,1,119,375,375,48384000000,48384000000,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,559,structural,56.8302,54.4085,56.2142,0,0,0,2,16,17,88080384,99434496,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,560,multi-hop,58.3064,0.0,0.0,0,1,1,35,291,291,29135683584,29135683584,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,561,structural,57.8101,78.4492,78.0273,0,0,0,9,265,251,24161894400,21676376064,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,562,semantic,60.052,0.0,0.0,0,1,1,66,322,322,35673931776,35673931776,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,563,multi-hop,57.0126,75.8712,72.1201,0,0,0,52,308,308,32639287296,32639287296,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,564,semantic,96.3742,0.0,97.5866,0,1,0,140,396,396,53954740224,53954740224,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,565,semantic,66.1026,0.0,75.0606,0,1,0,113,369,369,46848098304,46848098304,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,566,structural,41.7671,44.0434,48.9977,0,0,0,3,21,115,151732224,4550246400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,567,semantic,70.0905,0.0,75.7682,0,1,0,119,375,375,48384000000,48384000000,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,568,multi-hop,60.2029,0.0,0.0,0,1,1,111,367,367,46341636096,46341636096,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,569,multi-hop,52.8679,0.0,0.0,0,1,1,74,330,330,37468569600,37468569600,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,570,multi-hop,69.4003,76.2978,78.7527,0,0,0,108,364,364,45587103744,45587103744,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,571,multi-hop,53.4629,73.6043,0.0,0,0,1,65,321,321,35452698624,35452698624,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,572,multi-hop,50.8503,0.0,75.2029,0,1,0,6,262,262,23617929216,23617929216,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,573,multi-hop,73.6064,0.0,0.0,0,1,1,111,367,367,46341636096,46341636096,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,574,semantic,50.3591,0.0,0.0,0,1,1,104,360,360,44590694400,44590694400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,575,multi-hop,81.8987,102.055,102.7621,0,0,0,29,285,285,27946598400,27946598400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,576,structural,45.1158,0.0,0.0,0,1,1,64,320,320,35232153600,35232153600,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,577,multi-hop,53.3121,0.0,70.9582,0,1,0,60,316,316,34356854784,34356854784,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,578,structural,49.8625,71.4902,0.0,0,0,1,5,261,261,23437983744,23437983744,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,579,multi-hop,83.6887,100.1487,98.7463,0,0,0,62,318,318,34793127936,34793127936,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,580,multi-hop,64.4998,0.0,72.2135,0,1,0,143,399,399,54775332864,54775332864,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,581,semantic,56.7785,0.0,0.0,0,1,1,84,340,340,39773798400,39773798400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,582,semantic,65.978,0.0,0.0,0,1,1,98,354,354,43116724224,43116724224,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,583,multi-hop,69.3817,78.0549,78.0714,0,0,0,104,360,360,44590694400,44590694400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,584,multi-hop,58.0249,70.6544,0.0,0,0,1,70,326,326,36565745664,36565745664,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,585,multi-hop,61.9782,0.0,0.0,0,1,1,103,359,359,44343312384,44343312384,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,586,semantic,61.4988,0.0,0.0,0,1,1,60,316,316,34356854784,34356854784,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,587,semantic,61.151,0.0,0.0,0,1,1,128,384,384,50734301184,50734301184,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,588,multi-hop,65.6228,82.2073,82.4543,0,0,0,116,372,372,47612952576,47612952576,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,589,semantic,0.0,0.0,0.0,1,1,1,103,359,359,44343312384,44343312384,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,590,structural,65.7743,72.6907,0.0,0,0,1,91,347,347,41428402176,41428402176,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,591,semantic,51.004,0.0,0.0,0,1,1,17,273,273,25642745856,25642745856,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,592,structural,67.6999,0.0,78.3568,0,1,0,88,344,344,40715157504,40715157504,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,593,semantic,61.9018,0.0,0.0,0,1,1,98,354,354,43116724224,43116724224,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,594,structural,38.2721,44.7512,44.1639,0,0,0,102,358,358,44096618496,44096618496,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,595,multi-hop,90.9035,104.6296,100.2001,0,0,0,84,340,340,39773798400,39773798400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,596,multi-hop,48.491,54.2639,55.1877,0,0,0,128,384,384,50734301184,50734301184,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,597,semantic,62.3395,0.0,0.0,0,1,1,71,327,327,36790419456,36790419456,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,598,multi-hop,62.1785,78.664,80.7789,0,0,0,64,320,320,35232153600,35232153600,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,6,16,599,multi-hop,0.0,0.0,0.0,1,1,1,99,355,355,43360665600,43360665600,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,8,16,0,structural,60.2869,0.0,0.0,0,1,1,106,362,362,45087522816,45087522816,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,8,16,1,multi-hop,54.5665,0.0,0.0,0,1,1,36,292,292,29336272896,29336272896,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,8,16,2,multi-hop,67.2201,0.0,0.0,0,1,1,104,360,360,44590694400,44590694400,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,8,16,3,semantic,68.0155,0.0,0.0,0,1,1,120,376,376,48642392064,48642392064,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,8,16,4,structural,47.2285,53.0053,54.8776,0,0,0,120,376,376,48642392064,48642392064,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,8,16,5,multi-hop,51.4163,0.0,0.0,0,1,1,93,349,349,41907339264,41907339264,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,8,16,6,structural,57.0072,68.4538,70.1216,0,0,0,86,342,342,40243101696,40243101696,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,8,16,7,multi-hop,62.3907,78.0706,78.7564,0,0,0,65,321,321,35452698624,35452698624,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,8,16,8,multi-hop,61.9944,0.0,0.0,0,1,1,80,336,336,38843449344,38843449344,8.317,0.107
meta-llama/Llama-3.2-3B-Instruct,Tesla T4,42,HotpotQA,8,16,9,structural,67.1385,0.0,0.0,0,1,1,95,351,351,42389028864,42389028864,8.317,0.107
