model_name,gpu_name,seed,dataset,config_k,config_cap,run,type,cold_ms,cosine_ms,graph_ms,lru_sim_hit,cos_sim_hit,grp_sim_hit,cold_n_tokens,cosine_n_tokens,graph_n_tokens,flops_saved_cosine,flops_saved_graph,embed_time_s,graph_build_time_s
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,46,structural,25.5632,22.3716,43.6444,0,0,0,124,380,380,18926796800,18926796800,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,47,semantic,0.0,0.0,19.0742,1,1,0,10,226,248,6694633472,8061452288,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,48,multi-hop,0.0,0.0,25.9436,1,1,0,90,346,339,15691415552,15062925312,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,49,structural,0.0,20.05,19.406,1,0,0,112,368,359,17750294528,16892690432,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,50,multi-hop,37.0133,0.0,33.0024,0,1,0,50,266,306,9274130432,12273057792,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,51,structural,14.9483,39.3563,18.5356,0,0,0,91,281,316,10349576192,13088325632,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,52,semantic,20.956,0.0,59.1017,0,1,0,66,322,322,13590069248,13590069248,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,53,structural,34.1761,20.8134,17.0149,0,0,0,118,374,271,18333827072,9626058752,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,54,structural,16.5414,0.0,0.0,0,1,1,114,370,361,17943756800,17081434112,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,55,semantic,46.6971,0.0,16.5196,0,1,0,106,337,239,14885715968,7486963712,7.461,0.032
