model_name,gpu_name,seed,dataset,config_k,config_cap,run,type,cold_ms,cosine_ms,graph_ms,adaptive_ms,lru_sim_hit,cos_sim_hit,grp_sim_hit,adp_sim_hit,cold_n_tokens,cosine_n_tokens,graph_n_tokens,adaptive_n_tokens,flops_saved_cosine,flops_saved_graph,flops_saved_adaptive,embed_time_s,graph_build_time_s,adp_alpha_semantic,adp_beta_semantic,adp_alpha_structural,adp_beta_structural,adp_alpha_multihop,adp_beta_multihop
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,391,multi-hop,42.0096,0.0,0.0,18.8881,0,1,1,0,85,341,341,341,20004052992,20004052992,20004052992,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,392,multi-hop,33.2469,0.0,51.0193,49.6157,0,1,0,0,85,341,341,341,20004052992,20004052992,20004052992,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,393,semantic,42.7627,0.0,47.3934,49.2028,0,1,0,0,95,351,351,351,21194514432,21194514432,21194514432,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,394,multi-hop,30.3469,46.4656,41.3437,0.0,0,0,0,1,62,318,318,318,17396563968,17396563968,17396563968,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,395,multi-hop,23.9009,40.6045,22.3617,0.0,0,0,0,1,97,353,353,353,21436735488,21436735488,21436735488,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,396,multi-hop,40.6682,20.4511,27.0472,0.0,0,0,0,1,32,288,288,288,14269022208,14269022208,14269022208,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,397,structural,15.4975,25.2816,24.5123,23.098,0,0,0,0,63,319,319,319,17506148352,17506148352,17506148352,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,398,multi-hop,32.6273,36.0623,19.9378,0.0,0,0,0,1,121,377,377,377,24450736128,24450736128,24450736128,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,399,multi-hop,27.0697,0.0,0.0,17.7897,0,1,1,0,36,292,292,292,14668136448,14668136448,14668136448,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,400,multi-hop,22.0421,0.0,19.4594,44.668,0,1,0,0,90,346,346,346,20594982912,20594982912,20594982912,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,401,structural,19.8341,48.9803,0.0,0.0,0,0,1,1,107,363,363,363,22668484608,22668484608,22668484608,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,402,semantic,0.0,0.0,0.0,0.0,1,1,1,1,76,332,332,332,18962055168,18962055168,18962055168,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,403,multi-hop,42.0523,36.7682,18.7541,0.0,0,0,0,1,105,361,361,361,22419382272,22419382272,22419382272,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,404,semantic,0.0,0.0,37.1945,21.7311,1,1,0,0,119,375,375,375,24192000000,24192000000,24192000000,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,405,structural,19.0197,29.8514,18.3613,0.0,0,0,0,1,50,306,306,306,16108388352,16108388352,16108388352,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,406,semantic,18.0549,0.0,26.5523,0.0,0,1,0,1,115,371,371,371,23678656512,23678656512,23678656512,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
