model_name,gpu_name,seed,dataset,config_k,config_cap,run,type,cold_ms,cosine_ms,graph_ms,adaptive_ms,lru_sim_hit,cos_sim_hit,grp_sim_hit,adp_sim_hit,cold_n_tokens,cosine_n_tokens,graph_n_tokens,adaptive_n_tokens,flops_saved_cosine,flops_saved_graph,flops_saved_adaptive,embed_time_s,graph_build_time_s,adp_alpha_semantic,adp_beta_semantic,adp_alpha_structural,adp_beta_structural,adp_alpha_multihop,adp_beta_multihop
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,385,multi-hop,18.8954,20.6925,0.0,0.0,0,0,1,1,5,158,144,261,4294606848,3567255552,11718991872,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,386,semantic,38.0419,0.0,40.1708,17.5172,0,1,0,0,116,372,372,372,23806476288,23806476288,23806476288,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,387,semantic,30.0224,0.0,51.3065,0.0,0,1,0,1,99,355,355,355,21680332800,21680332800,21680332800,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,388,multi-hop,56.6051,0.0,17.4865,34.9768,0,1,0,0,100,356,356,356,21802647552,21802647552,21802647552,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,389,semantic,46.4768,0.0,0.0,0.0,0,1,1,1,95,351,351,351,21194514432,21194514432,21194514432,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,390,multi-hop,22.9704,0.0,0.0,56.2667,0,1,1,0,119,375,375,375,24192000000,24192000000,24192000000,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,391,multi-hop,26.4979,0.0,0.0,0.0,0,1,1,1,12,51,252,268,447455232,10924720128,12356026368,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,392,multi-hop,45.9026,0.0,0.0,26.8218,0,1,1,0,43,299,299,299,15379832832,15379832832,15379832832,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,393,semantic,54.0193,0.0,0.0,0.0,0,1,1,1,109,365,365,365,22918963200,22918963200,22918963200,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,394,multi-hop,55.352,24.452,0.0,0.0,0,0,1,1,5,261,261,261,11718991872,11718991872,11718991872,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
