model_name,gpu_name,seed,dataset,config_k,config_cap,run,type,cold_ms,cosine_ms,graph_ms,adaptive_ms,lru_sim_hit,cos_sim_hit,grp_sim_hit,adp_sim_hit,cold_n_tokens,cosine_n_tokens,graph_n_tokens,adaptive_n_tokens,flops_saved_cosine,flops_saved_graph,flops_saved_adaptive,embed_time_s,graph_build_time_s,adp_alpha_semantic,adp_beta_semantic,adp_alpha_structural,adp_beta_structural,adp_alpha_multihop,adp_beta_multihop
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,563,multi-hop,22.4969,22.1062,48.8001,22.2649,0,0,0,0,99,355,355,355,21680332800,21680332800,21680332800,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,564,semantic,19.2364,0.0,0.0,0.0,0,1,1,1,90,346,346,346,20594982912,20594982912,20594982912,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,565,semantic,18.1323,0.0,0.0,19.3113,0,1,1,0,120,376,376,376,24321196032,24321196032,24321196032,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,566,structural,22.8066,55.9723,20.445,37.892,0,0,0,0,10,266,266,266,12172296192,12172296192,12172296192,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,567,semantic,0.0,0.0,21.827,19.3558,1,1,0,0,104,360,360,360,22295347200,22295347200,22295347200,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,568,multi-hop,38.6594,14.6869,22.4936,14.8135,0,0,0,0,79,335,335,335,19306291200,19306291200,19306291200,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,569,multi-hop,21.9972,0.0,19.2846,21.8739,0,1,0,0,58,291,314,314,14567841792,16961667072,16961667072,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,570,multi-hop,26.1667,35.0932,39.5187,40.728,0,0,0,0,123,379,379,298,24710848512,24710848512,15277129728,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,571,multi-hop,20.4147,19.9125,29.3596,20.0588,0,0,0,0,1,8,8,8,11010048,11010048,11010048,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,572,multi-hop,20.3742,0.0,37.1286,18.8193,0,1,0,0,99,355,355,355,21680332800,21680332800,21680332800,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
